Object ID,Predicate,Period
20350,年代,大约1690年至1720年
20351,年代,大约1690年至1720年
20352,年代,大约1690年至1720年
20353,年代,大约1690年至1720年
20354,年代,大约1690年至1720年
20355,年代,大约1690年至1720年
20356,年代,大约1690年至1720年
20357,年代,大约1690年至1720年
20358,年代,大约1690年至1720年
20359,年代,大约1690年至1720年
20360,年代,未知
20361,年代,未知
20362,年代,1979年
20363,年代,2001年秋冬季
20364,年代,18世纪
20365,年代,19世纪80年代
20366,年代,17世纪初
20367,年代,1925–50
20368,年代,1888
20369,年代,1888
20370,年代,1881
20371,年代,1851
20372,年代,约1735年
20373,年代,2011-12秋冬
20374,年代,1984
20375,年代,1982
20376,年代,1890
20377,年代,1890
20378,年代,16-17世纪
20379,年代,1930–39
20380,年代,1910–11
20381,年代,14-16世纪
20382,年代,15-17世纪
20383,年代,约14-16世纪
20384,年代,19世纪至20世纪初
20385,年代,19世纪末
20386,年代,1909–11
20387,年代,1909–11
20388,年代,1909–11
20389,年代,1909–11
20390,年代,1760年代
20391,年代,约1901年
20392,年代,约1901年
20393,年代,18世纪末至19世纪
20394,年代,1834
20395,年代,2010-11秋冬
20396,年代,1864
20397,年代,1864
20398,年代,1719
20399,年代,1890
20400,年代,1873
20401,年代,1829
20402,年代,1829
20403,年代,1829
20404,年代,1829
20405,年代,2014
20406,年代,2012
20407,年代,2013-14秋冬
20408,年代,20世纪30年代后半期至40年代初
20409,年代,18世纪末至19世纪初
20410,年代,17世纪
20411,年代,日期1883年
20412,年代,1894
20413,年代,大约在20世纪30年代中期
20414,年代,13-14世纪
20415,年代,1863
20416,年代,1863
20417,年代,1863
20418,年代,1863
20419,年代,1863
20420,年代,1863
20421,年代,1863
20422,年代,1863
20423,年代,1863
20424,年代,1863
20425,年代,1863
20426,年代,刀片，约16-17世纪；刀柄、剑鞘和腰带，约18世纪初至19世纪中叶
20427,年代,大约19世纪80年代至90年代
20428,年代,18世纪末
20429,年代,2013
20430,年代,2011–14
20431,年代,1910
20432,年代,1912
20433,年代,1912
20434,年代,十四世纪
20435,年代,约1770年
20436,年代,约1815年
20437,年代,约1750年至约1750年。1850
20438,年代,未知
20439,年代,未知
20440,年代,19世纪
20441,年代,12-14世纪
20442,年代,2006
20443,年代,2008
20444,年代,1835
20445,年代,1905年至1917年，稍后印刷
20446,年代,1966
20447,年代,1965
20448,年代,1939
20449,年代,1997;印刷2014
20450,年代,2006
20451,年代,12-13世纪
20452,年代,约1872-80年
20453,年代,约1870年
20454,年代,约1745年
20455,年代,约1755年
20456,年代,约1935年
20457,年代,1997年春夏
20458,年代,1847
20459,年代,1847
20460,年代,约公元前13世纪
20461,年代,1996
20462,年代,2015年春夏
20463,年代,1676
20464,年代,十五世纪
20465,年代,15-16世纪
20466,年代,19世纪
20467,年代,十三世纪
20468,年代,1973
20469,年代,18世纪初
20470,年代,17世纪
20471,年代,18世纪
20472,年代,未知
20473,年代,18世纪
20474,年代,18世纪
20475,年代,18世纪
20476,年代,18世纪下半叶
20477,年代,18世纪
20478,年代,18世纪下半叶
20479,年代,18世纪
20480,年代,18世纪
20481,年代,未知
20482,年代,17世纪
20483,年代,大约17世纪
20484,年代,未知
20485,年代,未知
20486,年代,16-17世纪
20487,年代,18世纪
20488,年代,18世纪
20489,年代,未知
20490,年代,18世纪
20491,年代,18世纪下半叶
20492,年代,18世纪
20493,年代,未知
20494,年代,未知
20495,年代,18世纪下半叶
20496,年代,18世纪
20497,年代,未知
20498,年代,未知
20499,年代,未知
20500,年代,18世纪
20501,年代,十四世纪
20502,年代,18世纪
20503,年代,未知
20504,年代,未知
20505,年代,18世纪末
20506,年代,未知
20507,年代,18世纪
20508,年代,18世纪
20509,年代,19世纪
20510,年代,18世纪
20511,年代,未知
20512,年代,未知
20513,年代,18世纪中叶
20514,年代,未知
20515,年代,未知
20516,年代,17世纪末至18世纪初
20517,年代,1716
20518,年代,17世纪中叶
20519,年代,17世纪
20520,年代,17世纪初
20521,年代,16世纪
20522,年代,15世纪初
20523,年代,未知
20524,年代,未知
20525,年代,未知
20526,年代,17世纪
20527,年代,20世纪初
20528,年代,17-18世纪
20529,年代,18世纪
20530,年代,未知
20531,年代,未知
20532,年代,19世纪末至20世纪初
20533,年代,未知
20534,年代,18世纪
20535,年代,未知
20536,年代,17世纪中叶至18世纪初
20537,年代,17-18世纪
20538,年代,17-18世纪
20539,年代,未知
20540,年代,18世纪
20541,年代,19世纪初
20542,年代,17世纪中叶至18世纪初
20543,年代,日期1606
20544,年代,20世纪初
20545,年代,19世纪末
20546,年代,20世纪初
20547,年代,18世纪
20548,年代,20世纪初
20549,年代,20世纪初
20550,年代,未知
20551,年代,未知
20552,年代,18世纪
20553,年代,20世纪初
20554,年代,未知
20555,年代,未知
20556,年代,未知
20557,年代,未知
20558,年代,未知
20559,年代,未知
20560,年代,未知
20561,年代,17-18世纪
20562,年代,18世纪
20563,年代,18世纪
20564,年代,17世纪
20565,年代,17世纪
20566,年代,17世纪
20567,年代,17世纪
20568,年代,18世纪
20569,年代,11-12世纪
20570,年代,1527
20571,年代,18世纪
20572,年代,18世纪
20573,年代,未知
20574,年代,18世纪
20575,年代,18世纪
20576,年代,未知
20577,年代,20世纪
20578,年代,未知
20579,年代,18世纪
20580,年代,18世纪
20581,年代,18世纪
20582,年代,18世纪
20583,年代,18世纪
20584,年代,18世纪
20585,年代,未知
20586,年代,18世纪
20587,年代,18世纪
20588,年代,17世纪
20589,年代,17世纪
20590,年代,17世纪初
20591,年代,17世纪初
20592,年代,17世纪
20593,年代,17世纪末
20594,年代,未知
20595,年代,17世纪
20596,年代,17世纪
20597,年代,18世纪
20598,年代,16-17世纪
20599,年代,18世纪
20600,年代,未知
20601,年代,未知
20602,年代,未知
20603,年代,20世纪初
20604,年代,约19世纪
20605,年代,未知
20606,年代,日期1773年
20607,年代,16世纪下半叶
20608,年代,未知
20609,年代,1743
20610,年代,未知
20611,年代,十五世纪
20612,年代,未知
20613,年代,16世纪
20614,年代,18世纪
20615,年代,未知
20616,年代,未知
20617,年代,19世纪
20618,年代,18世纪初
20619,年代,未知
20620,年代,18世纪初
20621,年代,未知
20622,年代,17世纪
20623,年代,未知
20624,年代,十三世纪
20625,年代,十五世纪
20626,年代,未知
20627,年代,18世纪中叶至19世纪初
20628,年代,17世纪
20629,年代,18世纪
20630,年代,17-18世纪
20631,年代,18世纪
20632,年代,1786
20633,年代,1562
20634,年代,17世纪
20635,年代,未知
20636,年代,17世纪
20637,年代,18世纪
20638,年代,18世纪下半叶
20639,年代,1770
20640,年代,18世纪
20641,年代,18世纪末
20642,年代,18世纪下半叶
20643,年代,18世纪下半叶
20644,年代,18世纪
20645,年代,18世纪中叶
20646,年代,1831
20647,年代,18世纪
20648,年代,18世纪
20649,年代,1368–1644
20650,年代,未知
20651,年代,18世纪
20652,年代,18世纪最后25年
20653,年代,未知
20654,年代,18世纪
20655,年代,18世纪
20656,年代,未知
20657,年代,19世纪
20658,年代,18世纪
20659,年代,18世纪
20660,年代,18世纪
20661,年代,18世纪
20662,年代,18世纪
20663,年代,未知
20664,年代,12-13世纪
20665,年代,未知
20666,年代,未知
20667,年代,未知
20668,年代,19世纪
20669,年代,17世纪
20670,年代,未知
20671,年代,未知
20672,年代,未知
20673,年代,未知
20674,年代,未知
20675,年代,18世纪
20676,年代,18世纪
20677,年代,18世纪末
20678,年代,17世纪
20679,年代,18世纪
20680,年代,18世纪
20681,年代,未知
20682,年代,未知
20683,年代,未知
20684,年代,16世纪
20685,年代,19世纪
20686,年代,18世纪
20687,年代,18世纪
20688,年代,1736–1795
20689,年代,1736–1795
20690,年代,1573–1620
20691,年代,16世纪或更早
20692,年代,十四世纪
20693,年代,未知
20694,年代,1368–1644
20695,年代,1368–1644
20696,年代,11-12世纪
20697,年代,约1823年
20698,年代,1963年题词
20699,年代,1368–1644
20700,年代,未知
20701,年代,1510
20702,年代,十五世纪
20703,年代,十四世纪
20704,年代,18世纪末至19世纪初
20705,年代,19世纪中叶
20706,年代,18世纪中叶
20707,年代,约1867年
20708,年代,大约1870年至1880年
20709,年代,十三世纪
20710,年代,15世纪上半叶
20711,年代,十五世纪
20712,年代,未知
20713,年代,1800
20714,年代,十五世纪
20715,年代,16世纪初
20716,年代,16世纪末
20717,年代,17世纪
20718,年代,18世纪末
20719,年代,19世纪初
20720,年代,十五世纪
20721,年代,18世纪
20722,年代,18世纪
20723,年代,17世纪初
20724,年代,17世纪上半叶
20725,年代,16世纪末
20726,年代,15世纪上半叶
20727,年代,18世纪70年代末至18世纪80年代初
20728,年代,21世纪初
20729,年代,1997
20730,年代,17世纪末至18世纪
20731,年代,16世纪末至17世纪初
20732,年代,16世纪
20733,年代,18世纪上半叶
20734,年代,约16世纪
20735,年代,17世纪
20736,年代,16世纪
20737,年代,18世纪中叶
20738,年代,约1765年
20739,年代,右屏幕：1774；左屏幕：1793
20740,年代,1792–99
20741,年代,1630
20742,年代,18世纪中叶
20743,年代,17世纪初
20744,年代,18世纪末
20745,年代,18世纪末至19世纪初
20746,年代,17世纪中叶
20747,年代,1990
20748,年代,1671–1708
20749,年代,约1695年
20750,年代,1886–91
20751,年代,1980
20752,年代,19世纪末至20世纪初
20753,年代,1973
20754,年代,1973
20755,年代,1973
20756,年代,1973
20757,年代,1973
20758,年代,1973
20759,年代,1973
20760,年代,1973
20761,年代,1973
20762,年代,1973
20763,年代,1973
20764,年代,1973
20765,年代,十五世纪
20766,年代,2013
20767,年代,15世纪初
20768,年代,18世纪末至19世纪初
20769,年代,18世纪末
20770,年代,约1723年至1725年
20771,年代,1906
20772,年代,16世纪中叶
20773,年代,约1575年至1600年
20774,年代,约1715-25年
20775,年代,20世纪初
20776,年代,20世纪初
20777,年代,20世纪初
20778,年代,18世纪
20779,年代,未知
20780,年代,大约600年
20781,年代,19世纪
20782,年代,20世纪初
20783,年代,十五世纪
20784,年代,十四世纪
20785,年代,18-19世纪
20786,年代,1707
20787,年代,1864
20788,年代,1930–1939
20789,年代,2006
20790,年代,2006
20791,年代,20世纪初
20792,年代,20世纪初
20793,年代,1995年春夏，2015年版
20794,年代,2002
20795,年代,20世纪初
20796,年代,1939–40
20797,年代,1808
20798,年代,1996
20799,年代,2004
20800,年代,约1710年至1820年
20801,年代,约1850年
20802,年代,十五世纪
20803,年代,1999
20804,年代,2009
20805,年代,15世纪中叶
20806,年代,约5-7世纪
20807,年代,约5-7世纪
20808,年代,1995
20809,年代,18世纪
20810,年代,1803
20811,年代,十二世纪
20812,年代,1862年10月2日
20813,年代,2014
20814,年代,7世纪末
20815,年代,未知
20816,年代,未注日期的
20817,年代,大约1891年至1892年
20818,年代,1667
20819,年代,1811
20820,年代,2008–10
20821,年代,18世纪末或19世纪初
20822,年代,日期1346年
20823,年代,约1814年
20824,年代,1752
20825,年代,6世纪下半叶
20826,年代,可能是19世纪10年代
20827,年代,大约1600
20828,年代,17世纪末
20829,年代,18世纪至19世纪初
20830,年代,约1877-80年代
20831,年代,1920
20832,年代,大约1890年至1901年
20833,年代,20世纪上半叶
20834,年代,大约1910年代
20835,年代,1923
20836,年代,约1740年
20837,年代,约1725年
20838,年代,约1890年
20839,年代,十二世纪
20840,年代,未知
20841,年代,约1745年
20842,年代,1578–1628
20843,年代,18世纪
20844,年代,18世纪
20845,年代,1888
20846,年代,1888
20847,年代,未注明日期，15世纪末至16世纪初
20848,年代,16世纪末
20849,年代,1923
20850,年代,2015
20851,年代,14-15世纪
20852,年代,约1640年
20853,年代,日期1636年或1696年
20854,年代,大约1610年至1640年
20855,年代,可能是18世纪
20856,年代,1881年（明治14年）
20857,年代,15-16世纪
20858,年代,1928年（1929年出版）
20859,年代,1450–1500
20860,年代,15-16世纪
20861,年代,未知
20862,年代,1889
20863,年代,1676
20864,年代,2015
20865,年代,约1922年
20866,年代,1774
20867,年代,1774
20868,年代,1774
20869,年代,1771
20870,年代,1770
20871,年代,1773
20872,年代,1774
20873,年代,1767–74
20874,年代,1772
20875,年代,1772
20876,年代,1769
20877,年代,1891
20878,年代,1891
20879,年代,1897
20880,年代,大约1907年至1910年
20881,年代,约1910年
20882,年代,1905
20883,年代,1905
20884,年代,约1905年
20885,年代,1905
20886,年代,1919
20887,年代,1899
20888,年代,罐子：约1905-1910年；盖子：1912
20889,年代,1912
20890,年代,大约1905年至1905年
20891,年代,大约1900年至1904年
20892,年代,大约1885年至1890年
20893,年代,大约1900年至1910年
20894,年代,1904
20895,年代,1906
20896,年代,约1910年
20897,年代,1901
20898,年代,大约1905年至1915年
20899,年代,1903
20900,年代,1881
20901,年代,1889
20902,年代,1881
20903,年代,大约1900年至1904年
20904,年代,约1900年至1904年
20905,年代,约1890年
20906,年代,1981
20907,年代,1986
20908,年代,1838–55
20909,年代,1838–55
20910,年代,1890
20911,年代,1890
20912,年代,1890
20913,年代,日期为公元1088年/公元1677年
20914,年代,1951
20915,年代,1976
20916,年代,2003
20917,年代,1888
20918,年代,大约1955年至1965年
20919,年代,大约1920-30年代
20920,年代,1888
20921,年代,[约1930年]
20922,年代,[约1930年]
20923,年代,1865
20924,年代,1865
20925,年代,1865
20926,年代,1865
20927,年代,1865
20928,年代,1865
20929,年代,1865
20930,年代,1865
20931,年代,1865
20932,年代,1865
20933,年代,1860
20934,年代,1865
20935,年代,1865
20936,年代,1865
20937,年代,1865
20938,年代,1865
20939,年代,1865
20940,年代,1866
20941,年代,20世纪至30年代
20942,年代,1959
20943,年代,1959
20944,年代,17-18世纪
20945,年代,21世纪初
20946,年代,1913
20947,年代,约1730年代末
20948,年代,日期1799年
20949,年代,约1872年
20950,年代,1686
20951,年代,1922
20952,年代,19世纪中叶
20953,年代,1977
20954,年代,1927
20955,年代,19世纪中叶
20956,年代,1931
20957,年代,1821
20958,年代,1823
20959,年代,未知
20960,年代,1829
20961,年代,1890
20962,年代,1894
20963,年代,19世纪末
20964,年代,1894
20965,年代,1881
20966,年代,日期1882年
20967,年代,未知
20968,年代,1836
20969,年代,1870
20970,年代,1842
20971,年代,1843
20972,年代,1844
20973,年代,未知
20974,年代,1898
20975,年代,未知
20976,年代,日期1942年
20977,年代,1894
20978,年代,1786
20979,年代,1803
20980,年代,1931
20981,年代,20世纪中期
20982,年代,1929
20983,年代,未知
20984,年代,19世纪中叶
20985,年代,未知
20986,年代,19世纪末
20987,年代,19世纪末或20世纪初
20988,年代,未知
20989,年代,1853
20990,年代,未知
20991,年代,1921
20992,年代,未知
20993,年代,1837年或1897年
20994,年代,1824
20995,年代,1922
20996,年代,日期1922年
