Description,Object ID
此画作以水墨画法，并略加淡彩晕染，其创作者显然受到中国宋代水墨山水画的影响，许多日本室町时代的艺术家也深受其影响。此幅山水画风格宏大，与北宋（960-1127 年）而非南宋（1127-1279 年）风格更为接近，尽管其原型也可能是明初（1368-1644 年）日本寺庙藏品。画中前景、中景和远景分明，丘陵起伏，一条小路和一座小桥通向中景，中景树木葱茏，山峦叠嶂；远处，一缕薄雾笼罩着悬崖峭壁和群山。寺庙或村落等建筑结构掩映于岩石树木之间，点墨描绘的植物，以及中国学院派绘画中常见的散落斧凿笔法，都表明艺术家对中国水墨画技法的娴熟运用。这幅作品的年代可能源于临济宗僧人天院龙泽的题词。天院龙泽以其以“潇湘八景”为主题的中国诗歌（中文）而闻名。他还参与编纂了《锦集帛》（锦集），这是一部收录唐代至明代中国诗歌的选集。,23198
这三幅画作最初可能包含第四幅，描绘了四季的花鸟昆虫。它们也体现了早期狩野派对花鸟画的探索，部分受中国画的影响。除花卉题材外，山水元素被精简，主要以空白作为背景。第一幅画描绘了梅花、竹子和一对鸣叫的知更鸟（春季）；第二幅画描绘了芙蓉花和百合花，头顶上盘旋着一只鸟（？）；第三幅画描绘了羽状鸡冠花，以及螳螂、蟋蟀和蜻蜓（秋季）。夏季和秋季的画作上印有红色的“元信”印章（现存多个版本），该印章与足利幕府将军的御用画师狩野元信有关。这些作品虽然盖有大师的印章，但很可能出自其子翔荣（1519-1592）之手。本信是狩野派画家家族的第二代传人，他是一位技艺精湛、影响深远的艺术家，其赞助人包括军方精英、禅宗寺院和宫廷贵族。他将禅宗水墨画技法与日本本土风格（大和绘）相结合，创造出了强烈而装饰性的风格，成为狩野派艺术家的典范，并为其在世时赢得了名声和成就。,23199
这封信由朝臣兼政府官员近卫坂久所写，现已装裱成手卷。信笺主要以汉字（汉字）和行书书写，结尾处有坂久的手写印章（kaō），以及三行简短的线条，其中最左边的一行可能在装裱过程中略有裁切。虽然这封信最初旨在用于个人通信而非展示，但字符的平衡、笔触的粗细变化以及墨迹的浓淡——日文音节字符（假名）的线条更细腻流畅——共同营造出优雅的视觉效果。坂久生活在室町时代末期，直至短暂却意义重大的桃山时代，他是一位举足轻重的贵族，出身于显赫的藤原氏一脉。他与朝廷和武士阶层关系密切，活跃于政坛和军坛，身兼数职，并成为日本第二位“统一大业者”——丰臣秀吉（1537-1598）的养父。坂久的儿子近卫信忠（1565-1614）是当时著名的书法家之一，被誉为“宽永三笔”之一。,23200
画中坐着一位佛教僧侣，一手高举，一手抓着大虾或小龙虾，似乎正凝视着它，另一手则拿着渔网，搁在膝上。他就是贤子，一位半传奇半古怪的中国唐代僧人，他大部分时间都在河岸边游荡，以小龙虾和蛤蜊为食。据说，贤子不顾佛教寺院的素食戒律，在捕虾时顿悟。贤子挥舞的虾和他的渔网，以及他那褴褛的衣着和虔诚的表情，都是他独有的特质。东岩是 16 世纪末 17 世纪初伟大的水墨画大师之一，也是云国画派的创始人。他的成熟时期作品深受室町时代僧侣兼画家东洋雪舟 (1420-1506) 风格的影响。东岩的题材通常取材于禅宗或中国风，主要用水墨作画，但与桃山时代的其他艺术家一样，他有时也会创作带有金箔背景的屏风画。,23201
根据五世纪中国童话集所记载的故事，诗人兼书法家王子游（321-379）在一个雪夜乘船去拜访他的朋友戴安道。然而，一旦到达目的地，王子游就转身回家，并没有真正见到他的朋友，因为他已经完成了这次旅行的兴趣。在这幅纯净而简朴的雪景和远山景色中，空白的空间与画面元素一样增添了氛围，诗人在广阔的冬日景色面前显得微不足道。山雪是江户时代早期狩野派的主要艺术家，他创作了许多以中国为主题的单色水墨画，但他也能将水墨画的各个方面与桃山时代（1573-1615 年）狩野画室发展起来的装饰性、色彩丰富、富于金色的风格相结合。这幅鲜明而令人回味的风景画，其作品中经常出现轮廓清晰的结晶岩石，属于这两种风格中的第一种。,23202
参禅参到独知时，得意分明挙似谁，但看普天秋月夜。明明知，可与谁传？秋月夜，只见满天星斗，一轮明光，照前涧。——改编自乔纳森·查韦斯,23203
一只白鹭在湖面或溪流上空盘旋，倒映在水面上。右侧的芦苇和草丛巧妙地映衬着海岸线。鹭羽的细节以白色颜料精细描绘；它的眼睛、喙、腿和脚也刻画得细致入微，而苍鹭在水中的淡淡倒影则被细腻地勾勒出来。对细节的关注是光放作品的典型特征。光放是土佐画派最重要的画家之一，他重新获得了桃山时代（1573-1615）失落的“宫廷画局局长”称号，该称号由其画室的历任负责人继承。光放以其精致的花鸟画而闻名，他的作品融合了日本大和绘的传统元素、德川幕府将军所推崇的狩野派技法以及中国的花鸟构图。,23204
一位头戴王冠、身着中式长袍、手持三颗如意宝珠的人物，站在一朵卷曲的乌云之上，而乌云则静静地停在波涛汹涌的海面上。这位神祇可能与印度吠陀传统中神话中的蛇王或龙王有关，这些神祇与其他被纳入佛教神系的神祇一起从中国传入日本。他很可能代表着水天（Suiten），即佛教版的伐楼那（Varuna）。伐楼那是一位印度教的水神，为人们带来雨水，也是龙神群的统治者。在日本，水天也与水有关，因此被视为渔业、航海，甚至所谓“水上贸易”（即享乐之地）的守护神。,23205
这本画册珍藏了一系列精美绝伦的细密画作和工笔画作，堪称狩野常信的代表作。他是东亚绘画风格史的典范记录者，而这本画册则完美地记录了中国和日本绘画风格在近代日本的接受情况。狩野常信被公认为“四大狩野画家”中的最后一位，其他几位前几代大师也位列其中：狩野元信（1434-1530）、狩野永德（1534-1590）和狩野探幽（1602-1674）。尽管它最初是一家专门从事中国风格绘画（kanga）的工作室，但京都和江户的鹿野信徒也继承和保留了日本风格绘画的传统，正如这里的几幅精美的本土风俗画或《源氏物语》中的场景所证明的那样。这里的绘画主题包括：猴子狂言表演；中国狮子牡丹（唐狮子牡丹）；鹿乘猿；莲池鱼藻；郡马高官；小鸟和臼（擂钵小禽）；瓜鼠；粟和鹌鹑《源氏物语》中的场景；鹿和秋叶（红叶鹿）。,23206
一簇白菊花及其翠绿的叶梗在金箔背景的映衬下格外醒目。右侧有艺术家尾形乾山的印章和签名，表明他八十一岁高龄。尾形乾山是江户时代中期琳派的代表人物之一。这幅扇面画设计大胆简洁，用色简洁，花叶特写，花朵重叠，营造出立体感，与镀金背景的平面感形成鲜明对比，令人叹为观止。天山是著名画家尾形光琳（1658-1716）的弟弟，他受过文学和艺术方面的教育，与一位富裕绅士相称，后来成为一名技艺精湛的书法家，尽管他主要以陶瓷艺术家而闻名。他有时与光琳合作创作陶瓷器皿，光琳为其提供彩绘图案来装饰器皿。然而，干山本人也是一位才华横溢的画家，创作了各种形式的画作。这把扇子体现了其兄长的影响。他兄长创作了大量菊花图案，其灵感源自中日文学中关于菊花与秋季和长寿相关的典故。,23207
这幅双联画以松树为背景，特写描绘了象征吉祥的中国绘画主题——仙鹤和竹子。构图借鉴了室町时代（1392-1573）的水墨画，这一传统受到外来的中国风格的影响。然而，在这幅画中，象征长寿和福气的仙鹤被赋予了近乎拟人的表情，增强了它们之间的互动。这种表现力正是京都画家曾我翔白的标志。翔白是十八世纪日本最杰出的艺术家之一，以其古怪的举止、有时奔放的绘画风格和叛逆的性格而闻名，这些特质经常被同时代的人所诟病。他大胆的个性和打破常规的精神使他在同辈中脱颖而出，并使其作品在当今重新获得高度赞誉。,23208
这幅山水画体现了与谢芜村对中国画风格的探索。画中左下方，一位身着红衣的孤身一人端坐在茅屋中，眺望远山，群山被水面上弥漫的薄雾笼罩。这种运用薄雾营造朦胧的氛围，并由此形成从前景到背景的过渡，这种手法在吴门画派的卷轴画中屡见不鲜。吴门画派盛行于明代（1368-1644）的苏州。芜村在京都发展成为职业诗人和画家，在那里，他接触并临摹了大量中国画作，从而发展出自己对诗意意象和艺术表达的精妙融合。,23209
一只兔子蹲伏在一块巨石旁，旁边是一丛枝叶繁茂、花草茂盛的玫瑰。森兰斋的彩绘技法源自长崎中国画家沈南品（活跃于1725-1780年）开创的传统。碑文由真言宗僧人净云温光所绘，呼应了禅宗的教义，即一切众生，包括无生命物体，都能证得觉悟。碑文写道：“众生或无生，皆可得道”，即共同修行佛法的人。,23210
这封信现已装裱成挂轴，是南画派（文人画师）玉堂写给他儿子春金（1779-1846）的私人信件，春金也是一位画家。信中以行楷和楷书相结合的笔法书写，偶尔使用草书，风格随意，但仍展现了艺术家精湛的书法技艺。玉堂在此摒弃了他在画作上签名和题名时常用的那些细密书写的古体字。这些字符，包括中国汉字和日本本土假名，有些地方墨水浓重，有些地方则较淡，笔触间有断续，表明艺术家先用墨蘸墨，然后一直写到几乎干了才重新蘸墨。玉堂出生于一个高级武士家庭，但决心追求画家、音乐家和作曲家的职业，是十八世纪后期南画派“第二次繁荣”中涌现出的最重要、最独特的艺术家之一。辞去冈山大名（军阀）的家职后，他广泛游历，教授类似筝的古琴，然后跟随春金定居京都，专注于山水画艺术。他的绘画风格引人注目，其书法中可见一斑，即用笔富有节奏感的运动以及粗细笔触的对比。,23211
