id,tombstone,title,creation_date,collection,provenance,url,image_web
1715,"playing the qin in a secluded valley, 1548. imitator of wen zhengming (chinese, 1470–1559). hanging scroll; ink and light color on paper; overall: 132 x 50.5 cm (51 15/16 x 19 7/8 in.). the cleveland museum of art, john l. severance fund 1969.60",playing the qin in a secluded valley,1548,asian - hanging scroll,"liang qingbiao 梁清標 [1620–1691]; lu xinyuan 陸心源 [1834–1894]; cheng qi 程琦 [1911–1988]; (jean-pierre dubosc [1904–1988], paris, france, sold to the cleveland museum of art) (?-1969); the cleveland museum of art, cleveland, oh (1969-)",https://clevelandart.org/art/1969.60,https://openaccess-cdn.clevelandart.org/1969.60/1969.60_web.jpg
1716,"incense burner: jizhou ware, 13th-14th century. china, jiangxi province, yonghe kilns, jizhou, jiangxi, southern song dynasty (1127-1279) - yuan dynasty (1271-1368). glazed stoneware; diameter: 15.2 cm (6 in.); overall: 10.4 cm (4 1/8 in.). the cleveland museum of art, sundry purchase fund 1969.66",incense burner: jizhou ware,13th-14th century,china - song dynasty,[],https://clevelandart.org/art/1969.66,https://openaccess-cdn.clevelandart.org/1969.66/1969.66_web.jpg
1717,"inlays for a mirror or box, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 4.7 x 8.4 cm (1 7/8 x 3 5/16 in.); irregular: 5.3 x 8.4 cm (2 1/16 x 3 5/16 in.); part 1: 4.6 x 8.4 cm (1 13/16 x 3 5/16 in.); part 2: 5.2 x 7.8 cm (2 1/16 x 3 1/16 in.); part 3: 5.2 x 5.6 cm (2 1/16 x 2 3/16 in.); part 4: 4.2 x 6.1 cm (1 5/8 x 2 3/8 in.); part 5: 4.6 x 5.2 cm (1 13/16 x 2 1/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78",inlays for a mirror or box,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78,https://openaccess-cdn.clevelandart.org/1969.78/1969.78_web.jpg
1718,"inlay for a mirror or box: lady and mandolin, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 4.6 x 8.4 cm (1 13/16 x 3 5/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.1",inlay for a mirror or box: lady and mandolin,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.1,https://openaccess-cdn.clevelandart.org/1969.78.1/1969.78.1_web.jpg
1719,"inlay for a mirror or box: lady on a bird, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 5.2 x 7.8 cm (2 1/16 x 3 1/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.2",inlay for a mirror or box: lady on a bird,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.2,https://openaccess-cdn.clevelandart.org/1969.78.2/1969.78.2_web.jpg
1720,"inlay for a mirror or box: shih-shih, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 5.2 x 5.6 cm (2 1/16 x 2 3/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.3",inlay for a mirror or box: shih-shih,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.3,https://openaccess-cdn.clevelandart.org/1969.78.3/1969.78.3_web.jpg
1721,"inlay for a mirror or box: shih-shih, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 4.2 x 6.1 cm (1 5/8 x 2 3/8 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.4",inlay for a mirror or box: shih-shih,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.4,https://openaccess-cdn.clevelandart.org/1969.78.4/1969.78.4_web.jpg
1722,"inlay for a mirror or box: shih-shih, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 4.6 x 5.2 cm (1 13/16 x 2 1/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.5",inlay for a mirror or box: shih-shih,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.5,https://openaccess-cdn.clevelandart.org/1969.78.5/1969.78.5_web.jpg
1723,"inlay for a mirror or box: lady on a bird, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 5.3 x 8.4 cm (2 1/16 x 3 5/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.6",inlay for a mirror or box: lady on a bird,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.6,https://openaccess-cdn.clevelandart.org/1969.78.6/1969.78.6_web.jpg
1724,"inlay for a mirror or box: lady and flute, c. 900–1000. china, tang dynasty (618-907) - song dynasty (960-1279). beaten silver with chased details; overall: 4.7 x 8.4 cm (1 7/8 x 3 5/16 in.). the cleveland museum of art, gift of eugene victor thaw 1969.78.7",inlay for a mirror or box: lady and flute,c. 900–1000,china - tang dynasty,[],https://clevelandart.org/art/1969.78.7,https://openaccess-cdn.clevelandart.org/1969.78.7/1969.78.7_web.jpg
1725,"zhi and xu's pure conversation, 1643. lan ying (chinese, 1585–after 1664). hanging scroll; ink on paper; painting: 141 x 56 cm (55 1/2 x 22 1/16 in.); overall with knobs: 246 x 80 cm (96 7/8 x 31 1/2 in.). the cleveland museum of art, gift of stephen o. k. chen 1970.128",zhi and xu's pure conversation,1643,asian - hanging scroll,"cheng qi 程琦 [1911–1988], by descent to his son, stephen o. k. chen; stephen o. k. chen [20th century], new york, ny, given to the cleveland museum of art (?-1970); the cleveland museum of art, cleveland, oh (1970-)",https://clevelandart.org/art/1970.128,https://openaccess-cdn.clevelandart.org/1970.128/1970.128_web.jpg
1726,"bodhisattva guanyin seated in a rock grove, 1675–1700. china, qing dynasty (1644-1911). opaque ochre and translucent red-orange amber; overall: 22.9 cm (9 in.). the cleveland museum of art, gift of lois clarke 1970.129",bodhisattva guanyin seated in a rock grove,1675–1700,china - qing dynasty,[],https://clevelandart.org/art/1970.129,https://openaccess-cdn.clevelandart.org/1970.129/1970.129_web.jpg
1727,"bodhisattva guanyin seated in a rock grove, 1675–1700. china, qing dynasty (1644-1911). opaque ochre and translucent red-orange amber; overall: 22.9 cm (9 in.). the cleveland museum of art, gift of lois clarke 1970.129.a",bodhisattva guanyin seated in a rock grove,1675–1700,china - qing dynasty,[],https://clevelandart.org/art/1970.129.a,https://openaccess-cdn.clevelandart.org/1970.129.a/1970.129.a_web.jpg
1728,"bodhisattva guanyin seated in a rock grove, 1675–1700. china, qing dynasty (1644-1911). opaque ochre and translucent red-orange amber; overall: 22.9 cm (9 in.). the cleveland museum of art, gift of lois clarke 1970.129.b",bodhisattva guanyin seated in a rock grove,1675–1700,china - qing dynasty,[],https://clevelandart.org/art/1970.129.b,https://openaccess-cdn.clevelandart.org/1970.129.b/1970.129.b_web.jpg
1729,"cup with prunus blossoms, 1700s. china, qing dynasty (1644-1911). opaque mottled reddish-brown amber; overall: 10.8 cm (4 1/4 in.). the cleveland museum of art, gift of lois clarke 1970.130",cup with prunus blossoms,1700s,china - qing dynasty,[],https://clevelandart.org/art/1970.130,https://openaccess-cdn.clevelandart.org/1970.130/1970.130_web.jpg
1730,"li taibo, 1700s. china, qing dynasty (1644-1911). amber; overall: 5.7 cm (2 1/4 in.). the cleveland museum of art, gift of lois clarke 1970.131",li taibo,1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.131,https://openaccess-cdn.clevelandart.org/1970.131/1970.131_web.jpg
1731,"guanyin, 18th century. china, qing dynasty (1644-1911). amber; overall: 16.9 cm (6 5/8 in.). the cleveland museum of art, gift of lois clarke 1970.133",guanyin,18th century,china - qing dynasty,[],https://clevelandart.org/art/1970.133,https://openaccess-cdn.clevelandart.org/1970.133/1970.133_web.jpg
1732,"lion dog, 13th - 14th century. china, song dynasty (960-1279) - yuan dynasty (1271-1368). ivory; overall: 12.9 cm (5 1/16 in.). the cleveland museum of art, gift of lois clarke 1970.135",lion dog,13th - 14th century,china - song dynasty,[],https://clevelandart.org/art/1970.135,https://openaccess-cdn.clevelandart.org/1970.135/1970.135_web.jpg
1733,"brush washer in shape of a leaf, 1723–35. china, jiangxi province, jingdezhen, qing dynasty (1644-1911), yongzheng reign (1723-1735). porcelain with camellia-leaf green glaze; overall: 19.7 cm (7 3/4 in.). the cleveland museum of art, gift of lois clarke 1970.136",brush washer in shape of a leaf,1723–35,china - qing dynasty,"miss lois clarke, new york, ny, given to the cleveland museum of art (?-1970); the cleveland museum of art, cleveland, oh (1970-)",https://clevelandart.org/art/1970.136,https://openaccess-cdn.clevelandart.org/1970.136/1970.136_web.jpg
1734,"pair of boxes in form of lotus leaves, 1700s. china, qing dynasty (1644-1911). ivory; overall: 5.1 cm (2 in.). the cleveland museum of art, gift of lois clarke 1970.137",pair of boxes in form of lotus leaves,1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.137,https://openaccess-cdn.clevelandart.org/1970.137/1970.137_web.jpg
1735,"box in form of lotus leaf, 1700s. china, qing dynasty (1644-1911). ivory; overall: 5.1 cm (2 in.). the cleveland museum of art, gift of lois clarke 1970.137.1.a",box in form of lotus leaf,1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.137.1.a,https://openaccess-cdn.clevelandart.org/1970.137.1.a/1970.137.1.a_web.jpg
1736,"box in form of lotus leaf (lid), 1700s. china, qing dynasty (1644-1911). ivory; overall: 5.1 cm (2 in.). the cleveland museum of art, gift of lois clarke 1970.137.1.b",box in form of lotus leaf (lid),1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.137.1.b,https://openaccess-cdn.clevelandart.org/1970.137.1.b/1970.137.1.b_web.jpg
1737,"box in form of lotus leaf, 1700s. china, qing dynasty (1644-1911). ivory; overall: 5.1 cm (2 in.). the cleveland museum of art, gift of lois clarke 1970.137.2.a",box in form of lotus leaf,1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.137.2.a,https://openaccess-cdn.clevelandart.org/1970.137.2.a/1970.137.2.a_web.jpg
1738,"box in form of lotus leaf (lid), 1700s. china, qing dynasty (1644-1911). ivory; overall: 5.1 cm (2 in.). the cleveland museum of art, gift of lois clarke 1970.137.2.b",box in form of lotus leaf (lid),1700s,china - qing dynasty,"lois clarke, new york, ny, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.137.2.b,https://openaccess-cdn.clevelandart.org/1970.137.2.b/1970.137.2.b_web.jpg
1739,"vase: guan type, 1700s. china, qing dynasty (1644-1911). porcelain; diameter: 12.1 cm (4 3/4 in.); overall: 15.9 cm (6 1/4 in.). the cleveland museum of art, gift of mrs. florence reid bush 1970.139",vase: guan type,1700s,china - qing dynasty,"florence reid bush [1879–1974], cleveland, oh, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.139,https://openaccess-cdn.clevelandart.org/1970.139/1970.139_web.jpg
1740,"thumb ring, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). spinach green jade; diameter: 3.5 cm (1 3/8 in.); overall: 2.5 cm (1 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.140",thumb ring,1736–95,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], given to the cleveland museum of art (?-1970); the cleveland museum of art, cleveland, oh (1970-)",https://clevelandart.org/art/1970.140,https://openaccess-cdn.clevelandart.org/1970.140/1970.140_web.jpg
1741,"thumb ring, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). white jade; diameter: 3.3 cm (1 5/16 in.); overall: 2.6 cm (1 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.141",thumb ring,1736–95,china - qing dynasty,[],https://clevelandart.org/art/1970.141,https://openaccess-cdn.clevelandart.org/1970.141/1970.141_web.jpg
1742,"thumb ring, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade               ; diameter: 2.9 cm (1 1/8 in.); overall: 3 cm (1 3/16 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.142",thumb ring,1736–95,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], given to the cleveland museum of art (?-1970); the cleveland museum of art, cleveland, oh (1970-)",https://clevelandart.org/art/1970.142,https://openaccess-cdn.clevelandart.org/1970.142/1970.142_web.jpg
1743,"snuff bottle with stopper, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; overall: 6.9 x 2.5 cm (2 11/16 x 1 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.143",snuff bottle with stopper,1736–95,china - qing dynasty,[],https://clevelandart.org/art/1970.143,https://openaccess-cdn.clevelandart.org/1970.143/1970.143_web.jpg
1744,"snuff bottle with stopper, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; overall: 6.9 x 2.5 cm (2 11/16 x 1 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.143.a",snuff bottle with stopper,1736–95,china - qing dynasty,[],https://clevelandart.org/art/1970.143.a,https://openaccess-cdn.clevelandart.org/1970.143.a/1970.143.a_web.jpg
1745,"snuff bottle with stopper (stopper), 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; overall: 6.9 x 2.5 cm (2 11/16 x 1 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.143.b",snuff bottle with stopper (stopper),1736–95,china - qing dynasty,[],https://clevelandart.org/art/1970.143.b,https://openaccess-cdn.clevelandart.org/1970.143.b/1970.143.b_web.jpg
1746,"plate in the form of a chrysanthemum, 1700s–1800s. china, qing dynasty (1644-1911). jade; diameter: 11.1 cm (4 3/8 in.); overall: 2 cm (13/16 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.144",plate in the form of a chrysanthemum,1700s–1800s,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.144,https://openaccess-cdn.clevelandart.org/1970.144/1970.144_web.jpg
1747,"wrist rest, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; overall: 16.2 cm (6 3/8 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.145",wrist rest,1736–95,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], akron, oh, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.145,https://openaccess-cdn.clevelandart.org/1970.145/1970.145_web.jpg
1748,"ornament - wheel, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). white jade; diameter: 5.6 cm (2 3/16 in.). the cleveland museum of art, gift of mrs. john lyon collyer in memory of her mother, mrs. g. m. g. forman 1970.147",ornament - wheel,1736–95,china - qing dynasty,"mrs. john lyon [georgia forman elliott] collyer [1898–1994], akron, oh, given to the cleveland museum of art (?–1970); the cleveland museum of art, cleveland, oh (1970–)",https://clevelandart.org/art/1970.147,https://openaccess-cdn.clevelandart.org/1970.147/1970.147_web.jpg
